boundary_file	surface	file_kind	direction	transport	call_name	assignment_status	enum_source	arg_output_source_hints	worker_scope	notes
src/boundary/sp/cgame/syscalls/CG_CM_NUMINLINEMODELS.rs	SP cgame	call	module_to_engine	syscall	CG_CM_NUMINLINEMODELS	port_args_output	oracle/oracle/code/cgame/cg_public.h; oracle/oracle/code/client/vmachine.h	oracle/oracle/code/cgame/cg_syscalls.c; oracle/oracle/code/cgame/cg_local.h; oracle/oracle/code/client/cl_cgame.cpp; oracle/oracle/code/client/vmachine.cpp	src/boundary/sp/cgame/syscalls/CG_CM_NUMINLINEMODELS.rs	single-file assignment; preserve Raven comments; add args/output source locations
src/boundary/sp/cgame/syscalls/CG_CM_POINTCONTENTS.rs	SP cgame	call	module_to_engine	syscall	CG_CM_POINTCONTENTS	port_args_output	oracle/oracle/code/cgame/cg_public.h; oracle/oracle/code/client/vmachine.h	oracle/oracle/code/cgame/cg_syscalls.c; oracle/oracle/code/cgame/cg_local.h; oracle/oracle/code/client/cl_cgame.cpp; oracle/oracle/code/client/vmachine.cpp	src/boundary/sp/cgame/syscalls/CG_CM_POINTCONTENTS.rs	single-file assignment; preserve Raven comments; add args/output source locations
src/boundary/sp/cgame/syscalls/CG_CM_REGISTER_TERRAIN.rs	SP cgame	call	module_to_engine	syscall	CG_CM_REGISTER_TERRAIN	port_args_output	oracle/oracle/code/cgame/cg_public.h; oracle/oracle/code/client/vmachine.h	oracle/oracle/code/cgame/cg_syscalls.c; oracle/oracle/code/cgame/cg_local.h; oracle/oracle/code/client/cl_cgame.cpp; oracle/oracle/code/client/vmachine.cpp	src/boundary/sp/cgame/syscalls/CG_CM_REGISTER_TERRAIN.rs	single-file assignment; preserve Raven comments; add args/output source locations
src/boundary/sp/cgame/syscalls/CG_CM_SNAPPVS.rs	SP cgame	call	module_to_engine	syscall	CG_CM_SNAPPVS	port_args_output	oracle/oracle/code/cgame/cg_public.h; oracle/oracle/code/client/vmachine.h	oracle/oracle/code/cgame/cg_syscalls.c; oracle/oracle/code/cgame/cg_local.h; oracle/oracle/code/client/cl_cgame.cpp; oracle/oracle/code/client/vmachine.cpp	src/boundary/sp/cgame/syscalls/CG_CM_SNAPPVS.rs	single-file assignment; preserve Raven comments; add args/output source locations
src/boundary/sp/cgame/syscalls/CG_CM_TEMPBOXMODEL.rs	SP cgame	call	module_to_engine	syscall	CG_CM_TEMPBOXMODEL	port_args_output	oracle/oracle/code/cgame/cg_public.h; oracle/oracle/code/client/vmachine.h	oracle/oracle/code/cgame/cg_syscalls.c; oracle/oracle/code/cgame/cg_local.h; oracle/oracle/code/client/cl_cgame.cpp; oracle/oracle/code/client/vmachine.cpp	src/boundary/sp/cgame/syscalls/CG_CM_TEMPBOXMODEL.rs	single-file assignment; preserve Raven comments; add args/output source locations
src/boundary/sp/cgame/syscalls/CG_CM_TRANSFORMEDBOXTRACE.rs	SP cgame	call	module_to_engine	syscall	CG_CM_TRANSFORMEDBOXTRACE	port_args_output	oracle/oracle/code/cgame/cg_public.h; oracle/oracle/code/client/vmachine.h	oracle/oracle/code/cgame/cg_syscalls.c; oracle/oracle/code/cgame/cg_local.h; oracle/oracle/code/client/cl_cgame.cpp; oracle/oracle/code/client/vmachine.cpp	src/boundary/sp/cgame/syscalls/CG_CM_TRANSFORMEDBOXTRACE.rs	single-file assignment; preserve Raven comments; add args/output source locations
src/boundary/sp/cgame/syscalls/CG_CM_TRANSFORMEDPOINTCONTENTS.rs	SP cgame	call	module_to_engine	syscall	CG_CM_TRANSFORMEDPOINTCONTENTS	port_args_output	oracle/oracle/code/cgame/cg_public.h; oracle/oracle/code/client/vmachine.h	oracle/oracle/code/cgame/cg_syscalls.c; oracle/oracle/code/cgame/cg_local.h; oracle/oracle/code/client/cl_cgame.cpp; oracle/oracle/code/client/vmachine.cpp	src/boundary/sp/cgame/syscalls/CG_CM_TRANSFORMEDPOINTCONTENTS.rs	single-file assignment; preserve Raven comments; add args/output source locations
src/boundary/sp/cgame/syscalls/CG_CVAR_REGISTER.rs	SP cgame	call	module_to_engine	syscall	CG_CVAR_REGISTER	port_args_output	oracle/oracle/code/cgame/cg_public.h; oracle/oracle/code/client/vmachine.h	oracle/oracle/code/cgame/cg_syscalls.c; oracle/oracle/code/cgame/cg_local.h; oracle/oracle/code/client/cl_cgame.cpp; oracle/oracle/code/client/vmachine.cpp	src/boundary/sp/cgame/syscalls/CG_CVAR_REGISTER.rs	single-file assignment; preserve Raven comments; add args/output source locations
src/boundary/sp/cgame/syscalls/CG_CVAR_SET.rs	SP cgame	call	module_to_engine	syscall	CG_CVAR_SET	port_args_output	oracle/oracle/code/cgame/cg_public.h; oracle/oracle/code/client/vmachine.h	oracle/oracle/code/cgame/cg_syscalls.c; oracle/oracle/code/cgame/cg_local.h; oracle/oracle/code/client/cl_cgame.cpp; oracle/oracle/code/client/vmachine.cpp	src/boundary/sp/cgame/syscalls/CG_CVAR_SET.rs	single-file assignment; preserve Raven comments; add args/output source locations
src/boundary/sp/cgame/syscalls/CG_CVAR_UPDATE.rs	SP cgame	call	module_to_engine	syscall	CG_CVAR_UPDATE	port_args_output	oracle/oracle/code/cgame/cg_public.h; oracle/oracle/code/client/vmachine.h	oracle/oracle/code/cgame/cg_syscalls.c; oracle/oracle/code/cgame/cg_local.h; oracle/oracle/code/client/cl_cgame.cpp; oracle/oracle/code/client/vmachine.cpp	src/boundary/sp/cgame/syscalls/CG_CVAR_UPDATE.rs	single-file assignment; preserve Raven comments; add args/output source locations
src/boundary/sp/cgame/syscalls/CG_ERROR.rs	SP cgame	call	module_to_engine	syscall	CG_ERROR	port_args_output	oracle/oracle/code/cgame/cg_public.h; oracle/oracle/code/client/vmachine.h	oracle/oracle/code/cgame/cg_syscalls.c; oracle/oracle/code/cgame/cg_local.h; oracle/oracle/code/client/cl_cgame.cpp; oracle/oracle/code/client/vmachine.cpp	src/boundary/sp/cgame/syscalls/CG_ERROR.rs	single-file assignment; preserve Raven comments; add args/output source locations
src/boundary/sp/cgame/syscalls/CG_FF_ENSUREFX.rs	SP cgame	call	module_to_engine	syscall	CG_FF_ENSUREFX	port_args_output	oracle/oracle/code/cgame/cg_public.h; oracle/oracle/code/client/vmachine.h	oracle/oracle/code/cgame/cg_syscalls.c; oracle/oracle/code/cgame/cg_local.h; oracle/oracle/code/client/cl_cgame.cpp; oracle/oracle/code/client/vmachine.cpp	src/boundary/sp/cgame/syscalls/CG_FF_ENSUREFX.rs	single-file assignment; preserve Raven comments; add args/output source locations
src/boundary/sp/cgame/syscalls/CG_FF_STARTFX.rs	SP cgame	call	module_to_engine	syscall	CG_FF_STARTFX	port_args_output	oracle/oracle/code/cgame/cg_public.h; oracle/oracle/code/client/vmachine.h	oracle/oracle/code/cgame/cg_syscalls.c; oracle/oracle/code/cgame/cg_local.h; oracle/oracle/code/client/cl_cgame.cpp; oracle/oracle/code/client/vmachine.cpp	src/boundary/sp/cgame/syscalls/CG_FF_STARTFX.rs	single-file assignment; preserve Raven comments; add args/output source locations
src/boundary/sp/cgame/syscalls/CG_FF_STOPALLFX.rs	SP cgame	call	module_to_engine	syscall	CG_FF_STOPALLFX	port_args_output	oracle/oracle/code/cgame/cg_public.h; oracle/oracle/code/client/vmachine.h	oracle/oracle/code/cgame/cg_syscalls.c; oracle/oracle/code/cgame/cg_local.h; oracle/oracle/code/client/cl_cgame.cpp; oracle/oracle/code/client/vmachine.cpp	src/boundary/sp/cgame/syscalls/CG_FF_STOPALLFX.rs	single-file assignment; preserve Raven comments; add args/output source locations
src/boundary/sp/cgame/syscalls/CG_FF_STOPFX.rs	SP cgame	call	module_to_engine	syscall	CG_FF_STOPFX	port_args_output	oracle/oracle/code/cgame/cg_public.h; oracle/oracle/code/client/vmachine.h	oracle/oracle/code/cgame/cg_syscalls.c; oracle/oracle/code/cgame/cg_local.h; oracle/oracle/code/client/cl_cgame.cpp; oracle/oracle/code/client/vmachine.cpp	src/boundary/sp/cgame/syscalls/CG_FF_STOPFX.rs	single-file assignment; preserve Raven comments; add args/output source locations
src/boundary/sp/cgame/syscalls/CG_FS_FCLOSEFILE.rs	SP cgame	call	module_to_engine	syscall	CG_FS_FCLOSEFILE	port_args_output	oracle/oracle/code/cgame/cg_public.h; oracle/oracle/code/client/vmachine.h	oracle/oracle/code/cgame/cg_syscalls.c; oracle/oracle/code/cgame/cg_local.h; oracle/oracle/code/client/cl_cgame.cpp; oracle/oracle/code/client/vmachine.cpp	src/boundary/sp/cgame/syscalls/CG_FS_FCLOSEFILE.rs	single-file assignment; preserve Raven comments; add args/output source locations
src/boundary/sp/cgame/syscalls/CG_FS_FOPENFILE.rs	SP cgame	call	module_to_engine	syscall	CG_FS_FOPENFILE	port_args_output	oracle/oracle/code/cgame/cg_public.h; oracle/oracle/code/client/vmachine.h	oracle/oracle/code/cgame/cg_syscalls.c; oracle/oracle/code/cgame/cg_local.h; oracle/oracle/code/client/cl_cgame.cpp; oracle/oracle/code/client/vmachine.cpp	src/boundary/sp/cgame/syscalls/CG_FS_FOPENFILE.rs	single-file assignment; preserve Raven comments; add args/output source locations
src/boundary/sp/cgame/syscalls/CG_FS_READ.rs	SP cgame	call	module_to_engine	syscall	CG_FS_READ	port_args_output	oracle/oracle/code/cgame/cg_public.h; oracle/oracle/code/client/vmachine.h	oracle/oracle/code/cgame/cg_syscalls.c; oracle/oracle/code/cgame/cg_local.h; oracle/oracle/code/client/cl_cgame.cpp; oracle/oracle/code/client/vmachine.cpp	src/boundary/sp/cgame/syscalls/CG_FS_READ.rs	single-file assignment; preserve Raven comments; add args/output source locations
src/boundary/sp/cgame/syscalls/CG_FS_WRITE.rs	SP cgame	call	module_to_engine	syscall	CG_FS_WRITE	port_args_output	oracle/oracle/code/cgame/cg_public.h; oracle/oracle/code/client/vmachine.h	oracle/oracle/code/cgame/cg_syscalls.c; oracle/oracle/code/cgame/cg_local.h; oracle/oracle/code/client/cl_cgame.cpp; oracle/oracle/code/client/vmachine.cpp	src/boundary/sp/cgame/syscalls/CG_FS_WRITE.rs	single-file assignment; preserve Raven comments; add args/output source locations
src/boundary/sp/cgame/syscalls/CG_G2_HAVEWEGHOULMODELS.rs	SP cgame	call	module_to_engine	syscall	CG_G2_HAVEWEGHOULMODELS	port_args_output	oracle/oracle/code/cgame/cg_public.h; oracle/oracle/code/client/vmachine.h	oracle/oracle/code/cgame/cg_syscalls.c; oracle/oracle/code/cgame/cg_local.h; oracle/oracle/code/client/cl_cgame.cpp; oracle/oracle/code/client/vmachine.cpp	src/boundary/sp/cgame/syscalls/CG_G2_HAVEWEGHOULMODELS.rs	single-file assignment; preserve Raven comments; add args/output source locations
src/boundary/sp/cgame/syscalls/CG_G2_LISTBONES.rs	SP cgame	call	module_to_engine	syscall	CG_G2_LISTBONES	port_args_output	oracle/oracle/code/cgame/cg_public.h; oracle/oracle/code/client/vmachine.h	oracle/oracle/code/cgame/cg_syscalls.c; oracle/oracle/code/cgame/cg_local.h; oracle/oracle/code/client/cl_cgame.cpp; oracle/oracle/code/client/vmachine.cpp	src/boundary/sp/cgame/syscalls/CG_G2_LISTBONES.rs	single-file assignment; preserve Raven comments; add args/output source locations
src/boundary/sp/cgame/syscalls/CG_G2_LISTSURFACES.rs	SP cgame	call	module_to_engine	syscall	CG_G2_LISTSURFACES	port_args_output	oracle/oracle/code/cgame/cg_public.h; oracle/oracle/code/client/vmachine.h	oracle/oracle/code/cgame/cg_syscalls.c; oracle/oracle/code/cgame/cg_local.h; oracle/oracle/code/client/cl_cgame.cpp; oracle/oracle/code/client/vmachine.cpp	src/boundary/sp/cgame/syscalls/CG_G2_LISTSURFACES.rs	single-file assignment; preserve Raven comments; add args/output source locations
src/boundary/sp/cgame/syscalls/CG_G2_SETMODELS.rs	SP cgame	call	module_to_engine	syscall	CG_G2_SETMODELS	port_args_output	oracle/oracle/code/cgame/cg_public.h; oracle/oracle/code/client/vmachine.h	oracle/oracle/code/cgame/cg_syscalls.c; oracle/oracle/code/cgame/cg_local.h; oracle/oracle/code/client/cl_cgame.cpp; oracle/oracle/code/client/vmachine.cpp	src/boundary/sp/cgame/syscalls/CG_G2_SETMODELS.rs	single-file assignment; preserve Raven comments; add args/output source locations
src/boundary/sp/cgame/syscalls/CG_GETCURRENTCMDNUMBER.rs	SP cgame	call	module_to_engine	syscall	CG_GETCURRENTCMDNUMBER	port_args_output	oracle/oracle/code/cgame/cg_public.h; oracle/oracle/code/client/vmachine.h	oracle/oracle/code/cgame/cg_syscalls.c; oracle/oracle/code/cgame/cg_local.h; oracle/oracle/code/client/cl_cgame.cpp; oracle/oracle/code/client/vmachine.cpp	src/boundary/sp/cgame/syscalls/CG_GETCURRENTCMDNUMBER.rs	single-file assignment; preserve Raven comments; add args/output source locations
src/boundary/sp/cgame/syscalls/CG_GETCURRENTSNAPSHOTNUMBER.rs	SP cgame	call	module_to_engine	syscall	CG_GETCURRENTSNAPSHOTNUMBER	port_args_output	oracle/oracle/code/cgame/cg_public.h; oracle/oracle/code/client/vmachine.h	oracle/oracle/code/cgame/cg_syscalls.c; oracle/oracle/code/cgame/cg_local.h; oracle/oracle/code/client/cl_cgame.cpp; oracle/oracle/code/client/vmachine.cpp	src/boundary/sp/cgame/syscalls/CG_GETCURRENTSNAPSHOTNUMBER.rs	single-file assignment; preserve Raven comments; add args/output source locations
src/boundary/sp/cgame/syscalls/CG_GETDEFAULTSTATE.rs	SP cgame	call	module_to_engine	syscall	CG_GETDEFAULTSTATE	port_args_output	oracle/oracle/code/cgame/cg_public.h; oracle/oracle/code/client/vmachine.h	oracle/oracle/code/cgame/cg_syscalls.c; oracle/oracle/code/cgame/cg_local.h; oracle/oracle/code/client/cl_cgame.cpp; oracle/oracle/code/client/vmachine.cpp	src/boundary/sp/cgame/syscalls/CG_GETDEFAULTSTATE.rs	single-file assignment; preserve Raven comments; add args/output source locations
src/boundary/sp/cgame/syscalls/CG_GETGAMESTATE.rs	SP cgame	call	module_to_engine	syscall	CG_GETGAMESTATE	port_args_output	oracle/oracle/code/cgame/cg_public.h; oracle/oracle/code/client/vmachine.h	oracle/oracle/code/cgame/cg_syscalls.c; oracle/oracle/code/cgame/cg_local.h; oracle/oracle/code/client/cl_cgame.cpp; oracle/oracle/code/client/vmachine.cpp	src/boundary/sp/cgame/syscalls/CG_GETGAMESTATE.rs	single-file assignment; preserve Raven comments; add args/output source locations
src/boundary/sp/cgame/syscalls/CG_GETGLCONFIG.rs	SP cgame	call	module_to_engine	syscall	CG_GETGLCONFIG	port_args_output	oracle/oracle/code/cgame/cg_public.h; oracle/oracle/code/client/vmachine.h	oracle/oracle/code/cgame/cg_syscalls.c; oracle/oracle/code/cgame/cg_local.h; oracle/oracle/code/client/cl_cgame.cpp; oracle/oracle/code/client/vmachine.cpp	src/boundary/sp/cgame/syscalls/CG_GETGLCONFIG.rs	single-file assignment; preserve Raven comments; add args/output source locations
src/boundary/sp/cgame/syscalls/CG_GETSERVERCOMMAND.rs	SP cgame	call	module_to_engine	syscall	CG_GETSERVERCOMMAND	port_args_output	oracle/oracle/code/cgame/cg_public.h; oracle/oracle/code/client/vmachine.h	oracle/oracle/code/cgame/cg_syscalls.c; oracle/oracle/code/cgame/cg_local.h; oracle/oracle/code/client/cl_cgame.cpp; oracle/oracle/code/client/vmachine.cpp	src/boundary/sp/cgame/syscalls/CG_GETSERVERCOMMAND.rs	single-file assignment; preserve Raven comments; add args/output source locations
src/boundary/sp/cgame/syscalls/CG_GETSNAPSHOT.rs	SP cgame	call	module_to_engine	syscall	CG_GETSNAPSHOT	port_args_output	oracle/oracle/code/cgame/cg_public.h; oracle/oracle/code/client/vmachine.h	oracle/oracle/code/cgame/cg_syscalls.c; oracle/oracle/code/cgame/cg_local.h; oracle/oracle/code/client/cl_cgame.cpp; oracle/oracle/code/client/vmachine.cpp	src/boundary/sp/cgame/syscalls/CG_GETSNAPSHOT.rs	single-file assignment; preserve Raven comments; add args/output source locations
src/boundary/sp/cgame/syscalls/CG_GETUSERCMD.rs	SP cgame	call	module_to_engine	syscall	CG_GETUSERCMD	port_args_output	oracle/oracle/code/cgame/cg_public.h; oracle/oracle/code/client/vmachine.h	oracle/oracle/code/cgame/cg_syscalls.c; oracle/oracle/code/cgame/cg_local.h; oracle/oracle/code/client/cl_cgame.cpp; oracle/oracle/code/client/vmachine.cpp	src/boundary/sp/cgame/syscalls/CG_GETUSERCMD.rs	single-file assignment; preserve Raven comments; add args/output source locations
src/boundary/sp/cgame/syscalls/CG_LANGUAGE_ISASIAN.rs	SP cgame	call	module_to_engine	syscall	CG_LANGUAGE_ISASIAN	port_args_output	oracle/oracle/code/cgame/cg_public.h; oracle/oracle/code/client/vmachine.h	oracle/oracle/code/cgame/cg_syscalls.c; oracle/oracle/code/cgame/cg_local.h; oracle/oracle/code/client/cl_cgame.cpp; oracle/oracle/code/client/vmachine.cpp	src/boundary/sp/cgame/syscalls/CG_LANGUAGE_ISASIAN.rs	single-file assignment; preserve Raven comments; add args/output source locations
src/boundary/sp/cgame/syscalls/CG_LANGUAGE_USESSPACES.rs	SP cgame	call	module_to_engine	syscall	CG_LANGUAGE_USESSPACES	port_args_output	oracle/oracle/code/cgame/cg_public.h; oracle/oracle/code/client/vmachine.h	oracle/oracle/code/cgame/cg_syscalls.c; oracle/oracle/code/cgame/cg_local.h; oracle/oracle/code/client/cl_cgame.cpp; oracle/oracle/code/client/vmachine.cpp	src/boundary/sp/cgame/syscalls/CG_LANGUAGE_USESSPACES.rs	single-file assignment; preserve Raven comments; add args/output source locations
src/boundary/sp/cgame/syscalls/CG_MILLISECONDS.rs	SP cgame	call	module_to_engine	syscall	CG_MILLISECONDS	port_args_output	oracle/oracle/code/cgame/cg_public.h; oracle/oracle/code/client/vmachine.h	oracle/oracle/code/cgame/cg_syscalls.c; oracle/oracle/code/cgame/cg_local.h; oracle/oracle/code/client/cl_cgame.cpp; oracle/oracle/code/client/vmachine.cpp	src/boundary/sp/cgame/syscalls/CG_MILLISECONDS.rs	single-file assignment; preserve Raven comments; add args/output source locations
src/boundary/sp/cgame/syscalls/CG_PRINT.rs	SP cgame	call	module_to_engine	syscall	CG_PRINT	port_args_output	oracle/oracle/code/cgame/cg_public.h; oracle/oracle/code/client/vmachine.h	oracle/oracle/code/cgame/cg_syscalls.c; oracle/oracle/code/cgame/cg_local.h; oracle/oracle/code/client/cl_cgame.cpp; oracle/oracle/code/client/vmachine.cpp	src/boundary/sp/cgame/syscalls/CG_PRINT.rs	single-file assignment; preserve Raven comments; add args/output source locations
src/boundary/sp/cgame/syscalls/CG_RE_INIT_RENDERER_TERRAIN.rs	SP cgame	call	module_to_engine	syscall	CG_RE_INIT_RENDERER_TERRAIN	port_args_output	oracle/oracle/code/cgame/cg_public.h; oracle/oracle/code/client/vmachine.h	oracle/oracle/code/cgame/cg_syscalls.c; oracle/oracle/code/cgame/cg_local.h; oracle/oracle/code/client/cl_cgame.cpp; oracle/oracle/code/client/vmachine.cpp	src/boundary/sp/cgame/syscalls/CG_RE_INIT_RENDERER_TERRAIN.rs	single-file assignment; preserve Raven comments; add args/output source locations
src/boundary/sp/cgame/syscalls/CG_RMG_INIT.rs	SP cgame	call	module_to_engine	syscall	CG_RMG_INIT	port_args_output	oracle/oracle/code/cgame/cg_public.h; oracle/oracle/code/client/vmachine.h	oracle/oracle/code/cgame/cg_syscalls.c; oracle/oracle/code/cgame/cg_local.h; oracle/oracle/code/client/cl_cgame.cpp; oracle/oracle/code/client/vmachine.cpp	src/boundary/sp/cgame/syscalls/CG_RMG_INIT.rs	single-file assignment; preserve Raven comments; add args/output source locations
src/boundary/sp/cgame/syscalls/CG_R_ADDLIGHTTOSCENE.rs	SP cgame	call	module_to_engine	syscall	CG_R_ADDLIGHTTOSCENE	port_args_output	oracle/oracle/code/cgame/cg_public.h; oracle/oracle/code/client/vmachine.h	oracle/oracle/code/cgame/cg_syscalls.c; oracle/oracle/code/cgame/cg_local.h; oracle/oracle/code/client/cl_cgame.cpp; oracle/oracle/code/client/vmachine.cpp	src/boundary/sp/cgame/syscalls/CG_R_ADDLIGHTTOSCENE.rs	single-file assignment; preserve Raven comments; add args/output source locations
src/boundary/sp/cgame/syscalls/CG_R_ADDPOLYTOSCENE.rs	SP cgame	call	module_to_engine	syscall	CG_R_ADDPOLYTOSCENE	port_args_output	oracle/oracle/code/cgame/cg_public.h; oracle/oracle/code/client/vmachine.h	oracle/oracle/code/cgame/cg_syscalls.c; oracle/oracle/code/cgame/cg_local.h; oracle/oracle/code/client/cl_cgame.cpp; oracle/oracle/code/client/vmachine.cpp	src/boundary/sp/cgame/syscalls/CG_R_ADDPOLYTOSCENE.rs	single-file assignment; preserve Raven comments; add args/output source locations
src/boundary/sp/cgame/syscalls/CG_R_ADDREFENTITYTOSCENE.rs	SP cgame	call	module_to_engine	syscall	CG_R_ADDREFENTITYTOSCENE	port_args_output	oracle/oracle/code/cgame/cg_public.h; oracle/oracle/code/client/vmachine.h	oracle/oracle/code/cgame/cg_syscalls.c; oracle/oracle/code/cgame/cg_local.h; oracle/oracle/code/client/cl_cgame.cpp; oracle/oracle/code/client/vmachine.cpp	src/boundary/sp/cgame/syscalls/CG_R_ADDREFENTITYTOSCENE.rs	single-file assignment; preserve Raven comments; add args/output source locations
src/boundary/sp/cgame/syscalls/CG_R_CLEARSCENE.rs	SP cgame	call	module_to_engine	syscall	CG_R_CLEARSCENE	port_args_output	oracle/oracle/code/cgame/cg_public.h; oracle/oracle/code/client/vmachine.h	oracle/oracle/code/cgame/cg_syscalls.c; oracle/oracle/code/cgame/cg_local.h; oracle/oracle/code/client/cl_cgame.cpp; oracle/oracle/code/client/vmachine.cpp	src/boundary/sp/cgame/syscalls/CG_R_CLEARSCENE.rs	single-file assignment; preserve Raven comments; add args/output source locations
src/boundary/sp/cgame/syscalls/CG_R_DRAWROTATEPIC.rs	SP cgame	call	module_to_engine	syscall	CG_R_DRAWROTATEPIC	port_args_output	oracle/oracle/code/cgame/cg_public.h; oracle/oracle/code/client/vmachine.h	oracle/oracle/code/cgame/cg_syscalls.c; oracle/oracle/code/cgame/cg_local.h; oracle/oracle/code/client/cl_cgame.cpp; oracle/oracle/code/client/vmachine.cpp	src/boundary/sp/cgame/syscalls/CG_R_DRAWROTATEPIC.rs	single-file assignment; preserve Raven comments; add args/output source locations
src/boundary/sp/cgame/syscalls/CG_R_DRAWROTATEPIC2.rs	SP cgame	call	module_to_engine	syscall	CG_R_DRAWROTATEPIC2	port_args_output	oracle/oracle/code/cgame/cg_public.h; oracle/oracle/code/client/vmachine.h	oracle/oracle/code/cgame/cg_syscalls.c; oracle/oracle/code/cgame/cg_local.h; oracle/oracle/code/client/cl_cgame.cpp; oracle/oracle/code/client/vmachine.cpp	src/boundary/sp/cgame/syscalls/CG_R_DRAWROTATEPIC2.rs	single-file assignment; preserve Raven comments; add args/output source locations
src/boundary/sp/cgame/syscalls/CG_R_DRAWSTRETCHPIC.rs	SP cgame	call	module_to_engine	syscall	CG_R_DRAWSTRETCHPIC	port_args_output	oracle/oracle/code/cgame/cg_public.h; oracle/oracle/code/client/vmachine.h	oracle/oracle/code/cgame/cg_syscalls.c; oracle/oracle/code/cgame/cg_local.h; oracle/oracle/code/client/cl_cgame.cpp; oracle/oracle/code/client/vmachine.cpp	src/boundary/sp/cgame/syscalls/CG_R_DRAWSTRETCHPIC.rs	single-file assignment; preserve Raven comments; add args/output source locations
src/boundary/sp/cgame/syscalls/CG_R_FONTDRAWSTRING.rs	SP cgame	call	module_to_engine	syscall	CG_R_FONTDRAWSTRING	port_args_output	oracle/oracle/code/cgame/cg_public.h; oracle/oracle/code/client/vmachine.h	oracle/oracle/code/cgame/cg_syscalls.c; oracle/oracle/code/cgame/cg_local.h; oracle/oracle/code/client/cl_cgame.cpp; oracle/oracle/code/client/vmachine.cpp	src/boundary/sp/cgame/syscalls/CG_R_FONTDRAWSTRING.rs	single-file assignment; preserve Raven comments; add args/output source locations
src/boundary/sp/cgame/syscalls/CG_R_FONTHEIGHTPIXELS.rs	SP cgame	call	module_to_engine	syscall	CG_R_FONTHEIGHTPIXELS	port_args_output	oracle/oracle/code/cgame/cg_public.h; oracle/oracle/code/client/vmachine.h	oracle/oracle/code/cgame/cg_syscalls.c; oracle/oracle/code/cgame/cg_local.h; oracle/oracle/code/client/cl_cgame.cpp; oracle/oracle/code/client/vmachine.cpp	src/boundary/sp/cgame/syscalls/CG_R_FONTHEIGHTPIXELS.rs	single-file assignment; preserve Raven comments; add args/output source locations
src/boundary/sp/cgame/syscalls/CG_R_FONTSTRLENCHARS.rs	SP cgame	call	module_to_engine	syscall	CG_R_FONTSTRLENCHARS	port_args_output	oracle/oracle/code/cgame/cg_public.h; oracle/oracle/code/client/vmachine.h	oracle/oracle/code/cgame/cg_syscalls.c; oracle/oracle/code/cgame/cg_local.h; oracle/oracle/code/client/cl_cgame.cpp; oracle/oracle/code/client/vmachine.cpp	src/boundary/sp/cgame/syscalls/CG_R_FONTSTRLENCHARS.rs	single-file assignment; preserve Raven comments; add args/output source locations
src/boundary/sp/cgame/syscalls/CG_R_FONTSTRLENPIXELS.rs	SP cgame	call	module_to_engine	syscall	CG_R_FONTSTRLENPIXELS	port_args_output	oracle/oracle/code/cgame/cg_public.h; oracle/oracle/code/client/vmachine.h	oracle/oracle/code/cgame/cg_syscalls.c; oracle/oracle/code/cgame/cg_local.h; oracle/oracle/code/client/cl_cgame.cpp; oracle/oracle/code/client/vmachine.cpp	src/boundary/sp/cgame/syscalls/CG_R_FONTSTRLENPIXELS.rs	single-file assignment; preserve Raven comments; add args/output source locations
src/boundary/sp/cgame/syscalls/CG_R_GETLIGHTING.rs	SP cgame	call	module_to_engine	syscall	CG_R_GETLIGHTING	port_args_output	oracle/oracle/code/cgame/cg_public.h; oracle/oracle/code/client/vmachine.h	oracle/oracle/code/cgame/cg_syscalls.c; oracle/oracle/code/cgame/cg_local.h; oracle/oracle/code/client/cl_cgame.cpp; oracle/oracle/code/client/vmachine.cpp	src/boundary/sp/cgame/syscalls/CG_R_GETLIGHTING.rs	single-file assignment; preserve Raven comments; add args/output source locations
src/boundary/sp/cgame/syscalls/CG_R_GET_BMODEL_VERTS.rs	SP cgame	call	module_to_engine	syscall	CG_R_GET_BMODEL_VERTS	port_args_output	oracle/oracle/code/cgame/cg_public.h; oracle/oracle/code/client/vmachine.h	oracle/oracle/code/cgame/cg_syscalls.c; oracle/oracle/code/cgame/cg_local.h; oracle/oracle/code/client/cl_cgame.cpp; oracle/oracle/code/client/vmachine.cpp	src/boundary/sp/cgame/syscalls/CG_R_GET_BMODEL_VERTS.rs	single-file assignment; preserve Raven comments; add args/output source locations
src/boundary/sp/cgame/syscalls/CG_R_GET_LIGHT_STYLE.rs	SP cgame	call	module_to_engine	syscall	CG_R_GET_LIGHT_STYLE	port_args_output	oracle/oracle/code/cgame/cg_public.h; oracle/oracle/code/client/vmachine.h	oracle/oracle/code/cgame/cg_syscalls.c; oracle/oracle/code/cgame/cg_local.h; oracle/oracle/code/client/cl_cgame.cpp; oracle/oracle/code/client/vmachine.cpp	src/boundary/sp/cgame/syscalls/CG_R_GET_LIGHT_STYLE.rs	single-file assignment; preserve Raven comments; add args/output source locations
src/boundary/sp/cgame/syscalls/CG_R_INPVS.rs	SP cgame	call	module_to_engine	syscall	CG_R_INPVS	port_args_output	oracle/oracle/code/cgame/cg_public.h; oracle/oracle/code/client/vmachine.h	oracle/oracle/code/cgame/cg_syscalls.c; oracle/oracle/code/cgame/cg_local.h; oracle/oracle/code/client/cl_cgame.cpp; oracle/oracle/code/client/vmachine.cpp	src/boundary/sp/cgame/syscalls/CG_R_INPVS.rs	single-file assignment; preserve Raven comments; add args/output source locations
